,d40_baseline,d40_vol_scaled,d40_resid_250d,d40_deep_only,d40_bounce_conf,d40_low_vol_surrender,p_top1_conviction,p_top3_diversified
2024-08-14,-0.0024131914812917095,-0.009916225969993864,-0.01078830011646888,-0.0024131914812917095,-0.015797020721272276,-0.003040900377005291,-0.009259259259259078,-0.0024131914812917095
2024-08-15,0.02262250898416947,0.0022915560707357967,0.014623620195089854,0.02262250898416947,0.007149257470990303,0.020082805813046518,0.017841971112999122,0.02262250898416947
2024-08-16,-0.01467564738828464,-0.009798743383812997,-0.002649576463458129,-0.01467564738828464,-0.01222002207457092,-0.013092868027727612,-0.014355592654424099,-0.01467564738828464
2024-08-19,0.003726886276474069,-0.0015497852654238937,-0.000557103837656688,0.003919785732400556,0.0018409776971154792,0.0024590878741265936,0.009296148738379806,0.0037246943368934486
2024-08-20,-0.018663027675951478,-0.018916081772319553,-0.01588250662293141,-0.015241528675365691,-0.02013319921610479,-0.011980366613240718,-0.021052631578947434,-0.015083599606117232
2024-08-21,0.0002652384110519712,0.0010607926001947967,-0.001954051177745793,-0.0023510101010101683,0.0002344610826235569,0.004052249960580548,-0.005376344086021501,-0.0014764581296839996
2024-08-22,-0.019722246171713993,-0.008526017566217329,-0.007091288261365735,-0.015437673394923374,-0.015063826526297897,-0.015998335389972897,-0.01756756756756761,-0.013229013121746994
2024-08-23,0.008558958643312945,-0.00013849474352981917,0.009949195669455735,0.008236580006914926,0.0038363194861868637,0.002545124273910959,0.012379642365887289,0.005476075120612877
2024-08-26,-0.0023937752358468654,0.008801245794474758,-0.002460799561581517,-0.0025020678246484205,-0.005498010140107867,-0.00695044873735214,-0.006793478260869623,-0.004766560578271628
2024-08-27,-0.014234178427798061,0.00015768003464640933,-0.006312122953322507,-0.013253558244910108,-0.006013725411610344,-0.019866490971203188,-0.013679890560875485,-0.011065883438616253
2024-08-28,0.0035762838831396118,0.0010375226136521605,-0.002817298126257084,0.0010113486197714052,-0.000132638879887866,0.00017122012953174615,0.0,0.0010113486197714052
2024-08-29,0.010233603034582796,0.008939117503390454,-0.00018659899730263008,0.007197854770827535,-0.00165180046250409,0.0030596247436207964,0.006934812760055475,0.0039998171509011415
2024-08-30,0.023184489093579952,0.018035613693834218,0.021791772041988972,0.025062994890999946,0.020818150718258318,0.031990654257683694,0.026170798898071723,0.024301499672741974
2024-09-02,-0.032214822564811896,-0.010825356946092803,-0.013574377745276995,-0.031285472977063446,-0.020544046395267152,-0.035287076407648534,-0.03489932885906044,-0.03040211355854209
2024-09-03,0.015060292475525205,0.009140028751734475,0.008050479841671324,0.014828694799436788,0.004334440134252364,0.009636176047609505,0.015299026425591222,0.013083743306803617
2024-09-04,-0.00386114353188501,-0.004615778542244264,-0.008550861234813892,-0.0042841273310022885,-0.009640108805225995,-0.008831446652166878,-0.004109589041095929,-0.005653990344700932
2024-09-05,0.007542331524578172,-0.004210985114549537,-0.0016411167215031703,0.004726459608996499,0.00021689611124283293,0.005348207632384157,0.011004126547455195,0.005041047733802169
2024-09-06,-0.01826700658237268,-0.018458336125194354,-0.018725561059497853,-0.020872640567972556,-0.01914237168167095,-0.02015897495130714,-0.020408163265306145,-0.02037124479053809
2024-09-09,-0.005816397110621985,-0.012018932543963873,-0.012570486493265826,-0.0023422745735599175,-0.008526315466757676,-0.0032820919965231106,-0.004166666666666652,-0.001694503584648399
2024-09-10,0.019511663654675344,-0.004095600816912293,0.007189264032378295,0.01092727892008179,0.012223135248197847,0.014608346935735057,0.029288702928870425,0.01249345858489655
2024-09-11,0.005297841158539299,0.009869699290260825,0.0008335685929036218,0.006065365866905648,-0.0015139760030803417,0.001559485586402398,0.0027100271002709064,0.005635374900329282
2024-09-12,-0.0043176980021688936,-0.00021741953544966242,0.0004699216593501143,-0.0013360911969261997,0.0011233810605757824,-0.006324125501103986,-0.0013513513513513375,-0.0017865416473766456
2024-09-13,-0.005033279427229456,-0.017587944219523217,0.0007240977610027226,-0.005048582995951417,0.002892265929170875,0.005752348625362892,-0.005059539918809252,-0.001753688599697932
2024-09-18,-0.008549917146034331,-0.012879261161838127,-0.008549917146034331,-0.012418659035200452,-0.0012869079790063243,-0.009017298490982725,-0.010204081632653184,-0.002345494781854085
2024-09-19,0.020226337729892647,0.022386198537052072,0.020226337729892647,0.019197090448771343,0.010876095973516353,0.010676461219939481,0.026804123711340333,0.01752280783803391
2024-09-20,-0.002150702894855934,-0.006086523110975165,-0.002150702894855934,-0.006173769611421094,0.002290784291690976,-0.013046587599668553,0.002008032128514081,-0.002742412446893808
2024-09-23,-0.001830242942024422,0.002025730311846126,-0.001830242942024422,-0.0039009227215554,0.007386080301664542,-0.0028832953893519844,0.002004008016031955,-0.002531997327989366
2024-09-24,0.053232194331690685,0.057128039982434466,0.053232194331690685,0.050106201666583416,0.0457774696610016,0.04100766917182448,0.06000000000000005,0.04848827341702133
2024-09-25,0.005940603743757045,0.00927022429446637,0.005940603743757045,0.005921190037680546,0.00466130530342738,0.008906504771208468,0.005660377358490454,0.010156192588886892
2024-09-26,0.08258143189400279,0.06887219485581864,0.08258143189400279,0.06601095203439461,0.04342200721962275,0.0448700378826176,0.09943714821763594,0.07223122019601239
2024-09-27,0.08858607996515411,0.06701667118393528,0.08858607996515411,0.07498285041508068,0.06824288290734211,0.05918946358684832,0.10068259385665534,0.08249687060584399
2024-09-30,0.10043706453942725,0.09020353943734682,0.10043706453942725,0.09718882890470662,0.10040281594397116,0.09696710130559016,0.10077519379844957,0.09995575688723393
2024-10-08,0.04065425958661775,0.02467761207276949,0.04065425958661775,0.043821855272428316,0.09995986770805754,0.0691739679484847,0.023943661971830954,0.038277187418989285
2024-10-09,-0.03378267111118153,-0.09379812048047723,-0.03378267111118153,-0.027322162813338585,0.021782442979374112,-0.019608853655737907,-0.1004126547455294,-0.033537193185641224
2024-10-10,-0.008786180857342212,0.0127086004467305,-0.008786180857342212,-0.005084335255469216,-0.05420516122760366,-0.0020945239138704403,-0.003058103975535298,-0.004061749199419226
2024-10-11,-0.03560808119090327,-0.031214849588198423,-0.03560808119090327,-0.043214969508451495,-0.04289599285656102,-0.04978207061026233,-0.03220858895705514,-0.035374355605065
2024-10-14,0.018150175748571286,0.016891023538806373,0.018150175748571286,0.021757848195314306,0.04344269643004117,0.031834118752783525,0.01109350237717921,0.03352701841715329
2024-10-15,-0.029801830757788417,-0.027808078528391067,-0.029801830757788417,-0.025219316757259375,-0.026409542292406996,-0.015848100489491368,-0.036050156739811934,-0.022809946158994194
2024-10-16,-0.01510669504763351,-0.0010932175102114083,-0.01510669504763351,-0.012350969160234999,-0.01770111297622042,-0.01343226997324313,-0.009756097560975618,-0.00021988694048639436
2024-10-17,-0.011955677601884132,-0.014929390354912104,-0.011955677601884132,-0.00977153781693792,0.01408150095271569,-0.0006297054909529809,-0.021346469622331776,-0.017066982769327055
2024-10-18,0.054804385332246144,0.025536487744608736,0.054804385332246144,0.05239772862333924,0.07057065685370341,0.054306037568956314,0.032557046979865834,0.04721251686365402
2024-10-21,0.007101307964132664,0.004546276517591726,0.0008720370695051161,0.014240402583352463,0.0121063809298018,0.014886212991604085,0.008849557522123908,0.007101307964132664
2024-10-22,0.006366927541002135,0.014703870488828631,0.0028023393664863647,0.01684918317102224,0.016059977963897687,0.007416254689675993,0.019298245614035148,0.006366927541002135
2024-10-23,0.0018173676039371736,0.0072000186444446754,0.0019695575369735874,0.022068573606510045,0.001306941146099046,0.0025083421030536544,0.0034423407917383297,0.0018173676039371736
2024-10-24,-0.0022598002160036934,-0.011252289401455099,-0.0018624923739414263,-0.024473542179316368,-0.014007610925131734,-0.016787895614548666,-0.00857632933104635,-0.0022598002160036934
2024-10-25,0.0033721893864945285,0.009185286140455254,6.860919488952798e-05,0.03999485689982082,0.026811000595330592,0.016800411896049784,0.01384083044982698,0.0033721893864945285
2024-10-28,0.013052148673136458,0.020705948329183745,0.006845261470738199,0.0055553290620478455,0.00891993013827826,0.024521085100385715,0.025597269624573427,0.013052148673136458
2024-10-29,-0.018201398524306467,-0.024441011398655694,-0.012226724723674365,-0.022849125439874052,-0.014958278206675316,-0.02217261613714705,-0.028286189683860208,-0.018201398524306467
2024-10-30,0.0009969419215994924,-0.004779810565679295,2.8240165496111296e-05,-0.006010594950543716,-0.010838653486218448,-0.01000110435655821,0.008561643835616417,0.0009969419215994924
2024-10-31,-0.00312765822014216,-0.004493859776485161,-0.004661427500921318,0.0059723483602294545,-0.0027329907427319222,-0.002236259535371136,-0.005093378607809895,-0.00312765822014216
2024-11-01,0.0023869421799276682,0.006876346333522743,0.004443893285020113,-0.0038117094531986417,-0.01062460258340403,-0.004670209948412458,-0.0017064846416382506,0.0023869421799276682
2024-11-04,0.009908827555886363,0.01042606997663172,0.0099989762441659,0.009221963112147513,0.017564371812796537,0.016858680420027472,0.013675213675213627,0.009908827555886363
2024-11-05,0.009362294904868838,0.01761863917030837,0.0078776644126514,0.023616994673653375,0.024541277337209934,0.02595554570293901,0.015177065767284947,0.009362294904868838
2024-11-06,0.0031582319329881794,0.0034462347694530493,-0.0013922811322097197,-0.0059892194001434085,-0.0046754075942913404,0.0074641431191826415,0.009966777408637828,0.0031582319329881794
2024-11-07,0.015661269878380308,0.046940824768891824,0.01784799239889604,0.04310291161031721,0.020786477433459995,0.06124168089573663,0.027960526315789602,0.015661269878380308
2024-11-08,-0.00566440387263889,-0.02084751659426546,-0.006968839917322001,-0.013516688351176403,-0.0024931295843330465,-0.02875067038695389,-0.012800000000000034,-0.00566440387263889
2024-11-11,-0.0014796021626622968,-0.002275210313558447,-0.006375597045645572,0.008077021491536957,0.024711641556159382,0.012635626569393026,0.0,-0.0014796021626622968
2024-11-12,-0.008335041737342341,-0.006210352217478047,-0.009056467733044988,-0.003086995529565335,0.0016679822918224119,-0.016062585475606572,-0.0032414910858995505,-0.008335041737342341
2024-11-13,-0.005873917130686301,-0.0011983041561580698,-0.005731673801875781,-0.00023877891570641319,-0.0037603271563159866,0.007659985928122115,-0.009756097560975618,-0.005873917130686301
2024-11-14,-0.015498371093733974,-0.01604991501026779,-0.011129067033618082,-0.0250163269132058,-0.02324893158921515,-0.01701681853067516,-0.02298850574712641,-0.015498371093733974
2024-11-15,-0.00572710856837566,-0.011771603109239193,-0.004019241006849546,-0.021452461860612594,-0.027509322173461172,-0.009541475889556375,-0.016126050420168125,-0.00572710856837566
2024-11-18,-0.005667485340415168,-0.01073194206233045,0.015015097257004931,-0.014914902508512943,-0.018713165414196355,-0.014891949918201492,-0.0006090133982946666,-0.005667485340415168
2024-11-19,0.0037816474270335,0.005795155279096094,-0.001261756337696466,0.007522557269752224,0.027371016795441072,0.0012136552440290918,0.005484460694698212,0.0037816474270335
2024-11-20,0.014033300580807687,0.02121728371728378,0.0022414513178233473,0.026233141503590053,0.0021630701887518367,0.009752710433433473,0.0060606060606061,0.014033300580807687
2024-11-21,-0.0008534079702644894,-0.0003723301565513222,-0.0015899827901350767,-0.0014925734034407037,0.0012794376407367913,-0.0014175431311996831,-0.0018072289156625398,-0.0008534079702644894
2024-11-22,-0.02258127641831653,-0.028848671945038075,-0.02161261394340478,-0.0379523825574994,-0.02708090263868549,-0.033282411468244066,-0.009052504526252392,-0.02258127641831653
2024-11-25,0.008113003362589428,0.006840738731546188,0.0013942576619345353,0.0015062628825114333,0.002612274098779176,0.004713886426410204,0.007917174177831887,0.008113003362589428
2024-11-26,-0.0011506098437448948,-4.8731488267228507e-05,0.0005788308350041329,0.00297132192913289,-0.024239349848898417,0.003991327351354027,-0.003625377643504568,-0.0011506098437448948
2024-11-27,0.00935239417745278,0.016347652308755862,0.00680010744656682,0.020944486863140467,0.021792175819030403,0.018508614091222803,0.0024257125530624535,0.00935239417745278
2024-11-28,-0.007133135586452787,-0.007656970509070067,-0.005284735583268399,-0.008098355826116658,-0.013637145866260414,-0.010761468631008722,-0.006654567453115656,-0.007133135586452787
2024-11-29,0.004939549314717517,0.010110524246845182,0.0038138269181642315,0.012061108714663296,0.016387473008379207,0.01185144343720479,0.004872107186357999,0.004939549314717517
2024-12-02,0.006283173666540816,0.0062702687755871915,0.0027018313418996818,0.009402921563412454,0.0174211381107933,0.007029209737252258,0.00121212121212122,0.006283173666540816
2024-12-03,0.003448105754235486,0.0028191749366253864,0.008617421760768185,0.00026229115726728014,-0.005994733170410623,-0.00012249040692239688,0.002421307506053294,0.003448105754235486
2024-12-04,0.005162477141843333,-0.005181856499043531,0.00802195632085893,-0.011994852815309319,-0.00638646977155118,-0.007183578067425606,0.007246376811594235,0.005162477141843333
2024-12-05,-0.009095461652532832,-0.0061406052913837526,-0.000999200639488403,-0.006032670249043304,-0.0027423510964257325,-0.006869299456899883,-0.002997601918465209,-0.009095461652532832
2024-12-06,0.008390560821790164,0.015186660660427842,0.009694430116866437,0.02282867416251847,0.01156089943564953,0.012057738659363215,0.00120264582080587,0.008390560821790164
2024-12-09,0.004112972785869973,0.004201980351513053,0.002412133190475174,0.004874380500353048,-0.0064795944316084295,0.000518338626315451,0.0006006006006005205,0.004112972785869973
2024-12-10,6.930146360221534e-05,-0.00032938707397848566,0.0037297503011199202,-0.0030704312723367115,0.008249525086601853,0.012931664821275685,0.0030012004801922565,6.930146360221534e-05
2024-12-11,0.0015420690518377356,-0.00032534458028177227,0.003135415326892247,-0.001322751322751318,-0.0016232881911132364,0.006077098569358637,0.0029922202274086374,0.0015420690518377356
2024-12-12,0.005329516517458351,0.005117121490807748,0.004138333217855986,0.006826707911836852,0.0033595199838234446,0.017650100940080606,0.005369928400954738,0.005329516517458351
2024-12-13,-0.01716642877723717,-0.017899055512597184,-0.01934934330734957,-0.025319996589324597,-0.022114266151249336,-0.028641512628922335,-0.009308605341246334,-0.01683309544390384
2024-12-16,-0.004249010444795272,-0.005206905673876235,-0.004249010444795272,-0.011587745928549126,-0.013345116874315758,-0.014228793907340812,-0.018218623481781382,-0.009503568931712373
2024-12-17,0.0008741716593495541,-0.002411046652468052,0.0008741716593495541,-0.0033192764081594324,0.0008735789585522604,-0.010340785339230883,-0.004123711340206171,0.0003042221622709951
2024-12-18,0.008440401772071615,0.004546746234725729,0.008440401772071615,0.003036768746955243,0.0004506664951449504,0.012204943079648698,0.008281573498964745,0.0018232621626046441
2024-12-19,0.007140528626875604,-0.0057643373741377655,0.007140528626875604,0.011414651865619517,0.00332732542136153,0.017228901032643924,-0.002053388090349051,0.008976283271789157
2024-12-20,-0.002519177264210396,-0.002145178244525758,-0.002519177264210396,0.0018966995835322984,-0.0007007154386423631,0.010465246517992077,-0.006172839506172867,-0.0012091183008783681
2024-12-23,-0.0019668390579683868,0.007382672940784133,-0.0019668390579683868,-0.013787466235399207,-0.013975585110918601,-0.014607681747797214,-0.0020703933747412417,-0.005565370193017578
2024-12-24,0.011427989873753854,0.0076727044614917075,0.011427989873753854,0.01021578793348173,0.014804403845396052,0.010976232545178433,0.012448132780082943,0.006692541793501983
2024-12-25,0.004129117798870707,0.0033715827732573684,0.004129117798870707,-0.00395245314156778,-0.012606955837416887,-0.006810775515106189,-0.002049180327868827,0.00047925127738412954
2024-12-26,0.014166899850721504,-0.0017175385223736996,0.014166899850721504,0.01906258868520997,0.00750306309366396,0.014314312894333046,-0.002053388090349051,0.01358185269896591
2024-12-27,-0.00936452952069781,-0.003968060620579231,-0.00936452952069781,-0.0030490086045641407,0.0028022968979988976,-0.00917848965553843,-0.006172839506172867,-0.009481657089118559
2024-12-30,0.0014390552022502945,0.007357896198075068,0.0014390552022502945,-0.005443333020466031,0.0009803889138289374,0.0013319167282580904,0.006211180124223503,-0.001814687198061475
2024-12-31,-0.016703391113703742,-0.008341049191061118,-0.016703391113703742,-0.026504448518143854,-0.023114895349919354,-0.03661204357260972,-0.008230452674897082,-0.014755461184104608
2025-01-02,-0.0246086288606255,-0.01487530868042756,-0.0246086288606255,-0.03380131261222215,-0.032860980816653784,-0.0390157117722059,-0.018672199170124526,-0.01799612255392957
2025-01-03,-0.01518710739857343,-0.007636137577664903,-0.01518710739857343,-0.027648940751350416,-0.019561636397336248,-0.02971775712821796,-0.010570824524312794,-0.01516455754578161
2025-01-06,0.00208949335011462,0.005046870904476049,0.00208949335011462,-0.005041124040906545,0.006269134200167207,-0.00399925325946556,0.004273504273504258,-0.0002983082286254951
2025-01-07,0.008018633928865333,0.0002711083018200888,0.008018633928865333,0.018327994729343766,0.013461588673664721,0.02638726069275384,-0.012765957446808418,0.00842135003941539
2025-01-08,-0.006633026865882075,-0.0011941702984172848,-0.006633026865882075,-0.007769789889256954,-0.010390844996556032,-0.00407103974793351,-0.012931034482758674,-0.008525959804836983
2025-01-09,0.0034871035638821173,0.0022793227737347337,0.0034871035638821173,0.005500153764905461,0.00656004442595733,0.0007975140851056066,0.008733624454148492,0.007374992197533459
2025-01-10,-0.018413976384013504,-0.005440218348793934,-0.018413976384013504,-0.027227006706357023,-0.012004166420850447,-0.02339911914285331,-0.011822510822510846,-0.015151127985371993
2025-01-13,0.0063631757547055745,0.005502352525461311,0.004791720808802709,0.006881411044514488,0.006099651241214217,0.0048759678990378435,0.0016920473773265332,0.0063631757547055745
2025-01-14,0.043270074396364246,0.028592624978760695,0.057305633077257515,0.049472271739338325,0.04833859271587681,0.053973856147451274,0.03209459459459452,0.043270074396364246
2025-01-15,-0.0020106934297889527,0.0003831490118539893,-0.013277735861777124,-0.0042573218068729934,-0.010227225295168322,-0.008186001166196017,0.009819967266775809,-0.0020106934297889527
2025-01-16,0.006703214043277227,0.0011031983898442213,0.006778299146722011,0.0025802939585848708,0.0006524201505589595,0.0029550040690200135,0.011345218800648205,0.006703214043277227
2025-01-17,0.0005295564861976427,0.0006222433612138958,0.0018114891003670288,0.0012564024999289027,0.00559745150614536,0.0011566758377022182,-0.0032051282051281937,0.0005295564861976427
2025-01-20,0.0032315861609614562,0.008654015050810981,0.004783036461980306,0.003675151170442851,0.011305376670165661,0.00401741710481159,0.004823151125401992,0.0032315861609614562
2025-01-21,0.001854403133070651,-0.0017587315542963262,0.007900505055060902,0.011751243092295915,0.008051517690420451,0.008962583996284948,-0.014399999999999968,0.001854403133070651
2025-01-22,-0.01835858281114829,-0.019580568410986023,-0.001991580370823106,-0.019049658803429088,-0.013798007719441691,-0.009464895896033424,-0.012987012987012991,-0.01835858281114829
2025-01-23,0.0023149866701528414,0.0037317321885317707,-0.0019663766387018793,0.0051104245512981015,-0.004512450540348989,0.002472296041770424,-0.003289473684210509,0.0023149866701528414
2025-01-24,0.020444076280137963,0.007865946944548636,0.03201380476758168,0.023269105233337507,0.018718241958579997,0.02720492115825427,0.014851485148514865,0.020444076280137963
2025-01-27,-0.010855810443528716,-0.009163763066202146,-0.017760296548824085,-0.0072992020330442005,-0.01964550712657039,-0.011391704384074329,-0.014634146341463428,-0.010855810443528716
2025-02-05,0.02328408067482083,-0.003926803678920621,0.04900924947635728,0.04705138277816552,0.019971614273224837,0.0504281314515856,-0.0016501650165016146,0.02328408067482083
2025-02-06,0.017939680880910393,0.012182055549176654,0.022413638171031883,0.02404128892755016,0.05195869633579489,0.026885838915165085,0.01983471074380172,0.017939680880910393
2025-02-07,0.0299121264106863,0.02625855682489653,0.02787738133151947,0.02297700076902013,0.011919332977368875,0.02224658280178904,0.04051863857374394,0.0299121264106863
2025-02-10,0.01182557851944869,0.00343967494467227,0.022502688457615973,0.027762338826558725,-0.0010099952957096279,0.024104063590319504,-0.010903426791277315,0.01182557851944869
2025-02-11,-0.01563737985416295,-0.01539534522396957,-0.01211074757961931,-0.006230822622969367,-0.007285105772995422,-0.00381936976903859,-0.018897637795275646,-0.01563737985416295
2025-02-12,0.02793458036906789,0.017536020743714593,0.02779276393830073,0.03754922632933977,0.01798274758776482,0.028752436469117033,0.006420545746388395,0.02793458036906789
2025-02-13,-0.011352973780846171,-0.005571309573186115,-0.014675332362778105,-0.004657772310385406,-0.014606248205133822,-0.00609074209840632,-0.011164274322169043,-0.011352973780846171
2025-02-14,0.010221514963487704,0.004663399363517599,0.029469753741560318,0.029711505628356488,0.013618755793104415,0.03508237525869469,0.003838709677419395,0.00988818163015437
2025-02-17,-0.000385026386386341,-0.0030602537807148758,0.0022272255281963935,-0.001359573508605975,0.0021626807341093754,0.0009181982178091035,0.001386001386001423,-0.001359573508605975
2025-02-18,-0.018373778740289892,-0.016245573352436704,-0.026062748960909023,-0.017014033661058248,-0.01566293956296246,-0.018910885593566684,-0.0256055363321801,-0.017014033661058248
2025-02-19,0.0062257110223865215,0.0035158528527268933,0.013435268389765978,0.004764597694668563,0.008010154078772331,0.006886367679207398,0.010653409090909172,0.004764597694668563
2025-02-20,-0.005037391254505751,-0.0007775403492874534,0.003702601929776561,-0.002441883625286412,-0.0022391088232947736,-0.004288928578053371,-0.004919184820801115,-0.002441883625286412
2025-02-21,0.0009516351202731865,-0.0033357760202967395,0.009365364789874079,-0.0006051613467070727,-0.00022377309346529217,0.007269700584292105,0.0007062146892657939,-0.0006051613467070727
2025-02-24,0.009278310377677382,0.009812498411865414,0.004616416041261765,0.01003469886751233,0.01311132458330307,0.0021149703500384183,0.01623147494707111,0.01003469886751233
2025-02-25,-0.003339947089947041,-0.010208191834578476,-0.010382034427432905,-0.010580457015020712,-0.01559684990780034,-0.006079994405985574,-0.007638888888888862,-0.010580457015020712
2025-02-26,0.02111645746420613,0.016474749684417162,0.019991856015792266,0.014546650894942337,0.017150130353521604,0.023434681722383832,0.0216934919524141,0.014546650894942337
2025-02-27,-0.0037580744147928855,0.0013963888041864658,-0.001981227904267098,0.008234408840176047,0.01192245868207209,-0.008176647643051777,0.008904109589041198,0.008234408840176047
2025-02-28,-0.016025233457583922,-0.011395694967778109,-0.025141278715989885,-0.010938882888411383,-0.008741099126845805,-0.021244866732207008,-0.014935505770536261,-0.010938882888411383
2025-03-03,0.00441435028957741,0.008665689891235468,0.0016030750951465667,0.0006122092781341015,0.004772434891397226,0.002063432822751639,0.003445899379737938,0.0006122092781341015
2025-03-04,-0.004960113069103563,-0.0065300028307028555,0.010528415505287714,-0.008273774017217479,-0.004975053467092668,-0.001703810548095134,-0.003434065934065811,-0.008273774017217479
2025-03-05,-0.012571792789210536,-0.0062675967599131,-0.004001661100213863,-0.007876282781993482,-0.004799253454057702,-0.0072880804069453955,-0.015851137146795424,-0.007876282781993482
2025-03-06,0.015788142605723587,0.01357615271767735,0.0212666339448484,0.016076892894473893,0.017163882429002575,0.015778066632888315,0.025210084033613578,0.016076892894473893
2025-03-07,-0.004977218422983524,-0.0013237814044228715,-0.007356969437652998,0.0026629295590322455,0.0011676318767436236,-0.004905317358847731,-0.01775956284153002,0.0026629295590322455
2025-03-10,0.0054584655203668096,0.008500793562694842,-0.0016609716666024323,0.004415826242433493,0.00401527478554405,0.00393891124524918,-0.00347705146036148,0.004415826242433493
2025-03-11,-0.0006607201850016287,-0.0016754335284820954,0.007078650404428825,0.008039660456651387,0.007685667298172549,0.00023936982399933948,0.0,0.008039660456651387
2025-03-12,-0.002291549332337254,-0.005362671538078345,-0.0002817311609923563,-0.005467850808053268,-0.006357298971165918,0.0009660660038667648,-0.0034891835310538744,-0.005467850808053268
2025-03-13,0.008214843894199648,0.01034377700105075,-0.005958276735922085,0.010835229992503748,-0.004827802916038163,0.00940134287678403,-0.009803921568627305,0.010835229992503748
2025-03-14,0.011818872925382048,0.009564672511238272,0.018052514704664957,0.020632431727561757,0.02570368100956103,0.015783840671194833,0.02021640735502117,0.020965765060895092
2025-03-17,0.005024013270871837,0.003627070730017852,0.007077836414042248,-0.001536208455741132,-0.001536208455741132,-0.0014274650789294352,-0.0028763183125598557,0.005024013270871837
2025-03-18,0.0017577856574092872,0.002740638784360853,0.003346496553585876,0.004992852843413701,0.004992852843413701,0.009899401000193745,-0.006730769230769429,0.0017577856574092872
2025-03-19,-0.002003684709099396,-0.00976228296902859,0.00367230593727789,0.0009297610986133132,0.0009297610986133132,-0.020249614602528422,-0.0019361084220715918,-0.002003684709099396
2025-03-20,0.0016886168372185488,0.0036151317416907394,-0.002405955409347774,-0.004817528929597709,-0.004817528929597709,-0.011448975419934022,0.005819592628516057,0.0016886168372185488
2025-03-21,-0.003300337562754385,-0.006581833399879649,-0.006135158575857261,-0.019648954151527676,-0.019648954151527676,-0.02878349970327121,-0.0038572806171649487,-0.003300337562754385
2025-03-24,0.0047916013951978895,-0.0002515535000765512,0.007543137123710722,0.0026542895366369703,0.0026542895366369703,-0.0019907905135809383,0.0009680542110359625,0.0047916013951978895
2025-03-25,0.006333815591281581,0.003342479818201978,0.0006598883852173183,-0.0028141517842739106,-0.0028141517842739106,-0.020557730312337798,0.02224371373307532,0.006333815591281581
2025-03-26,-0.002697806148846256,-0.0034594146759064173,-0.007045445264697265,0.007838283828382808,0.007838283828382808,-0.0016480484655739074,-0.0018921475875119942,-0.002697806148846256
2025-03-27,-0.0029420507778645426,-0.0052930651863275875,0.002167809978742256,-0.006162295624318729,-0.006162295624318729,-0.003110682576512184,-0.011374407582938395,-0.0029420507778645426
2025-03-28,-0.013454245655172725,-0.012639645429674143,-0.008896665044500224,-0.005881724833337746,-0.005881724833337746,-0.004876685020564264,-0.016299137104506034,-0.013454245655172725
2025-03-31,-0.004814758378871168,-0.004284795240377318,0.0005059764672902256,-0.021448772791187287,-0.021448772791187287,0.0004956344735398039,-0.012670565302144388,-0.004814758378871168
2025-04-01,0.005040141123313524,0.006931051378484302,-0.0018641969696667387,0.0031181719853765237,0.0031181719853765237,-0.006607656585831845,0.014807502467917066,0.005040141123313524
2025-04-02,-0.0009646540895946001,0.0008536490498976719,0.0031926488002275155,0.0006053260158671581,0.0006053260158671581,0.006064609033483047,-0.0038910505836576847,-0.0009646540895946001
2025-04-03,-0.011917792811554471,-0.012721681814201228,-0.011152563208587632,-0.010459947418881822,-0.010459947418881822,-0.020009635666856762,0.0009765625,-0.011917792811554471
2025-04-07,-0.0952813169922743,-0.09533910476868135,-0.07579966933822434,-0.08990755972178976,-0.08990755972178976,-0.10001534365998006,-0.08975609756097558,-0.0952813169922743
2025-04-08,0.021093441053254836,0.0009845240842099017,0.008946245626316665,0.0038080241996933557,0.0038080241996933557,-0.037113686155353376,0.03644158628081451,0.021093441053254836
2025-04-09,0.001701089553616697,0.006596702341545339,-0.0015616887522502305,0.009213342357522542,0.009213342357522542,0.031352709665393975,0.0010341261633919352,0.001701089553616697
2025-04-10,0.01774038513247785,0.022047512106091682,0.01839166073434632,0.018278011679570067,0.018278011679570067,0.02757644722594765,0.006198347107438051,0.01774038513247785
2025-04-11,-0.0019119030064371025,0.0004945548163381996,0.001039957680497768,0.007835273958462396,0.007835273958462396,0.01370733783275176,-0.006160164271047264,-0.0019119030064371025
2025-04-14,0.009921700524131955,0.015533508162111,0.0034493524095550545,0.0052620371515529705,0.0052620371515529705,0.008793216108854935,0.024793388429752206,0.009921700524131955
2025-04-15,-0.0002358906025375177,-0.004926987334490632,0.005002091687152599,-0.003658650834346651,-0.003658650834346651,-0.00843004341531565,-0.0010080645161292257,-0.0002358906025375177
2025-04-16,-0.0026478375992938785,-0.0056047197640117785,0.00042638286623094147,-0.011577112237573517,-0.011577112237573517,-0.013873776813556614,0.0,-0.0026478375992938785
2025-04-17,-3.9800673439375545e-05,-0.0015364805905413816,0.0005141404098875461,-0.0032936605012462055,-0.0032936605012462055,0.00340378212324884,-0.0010090817356205317,-3.9800673439375545e-05
2025-04-18,-0.0005104572697934471,0.0076759323718807995,0.00443462301775266,0.0009360880011936405,0.0009360880011936405,0.010018839340284136,-0.006050505050505083,-0.0005104572697934471
2025-04-21,0.021080418891518862,0.02057600527235115,0.021080418891518862,0.021080418891518862,0.018457024686992025,0.023389913731769386,0.012302284710017597,0.014728716030227997
