round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,metric,mapping,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days,router,defensive_round,off,full
29,refine k=5 wr=0.2 L=180 rb=0.0,30,250,180,0.2,0.0,0.2,5,-0.7,0.7,0.0,rsrs_skew,,,0.15352808521177952,0.13752203605417926,1.1163889774820843,1.4988932808362585,-0.19260073135525235,0.7971313718876629,1.3654287905761175,0.4839071856287425,37.35673652694611,2672,,27.0,,
29,refine k=5 wr=0.2 L=180 rb=0.2,30,250,180,0.2,0.0,0.2,5,-0.7,0.7,0.2,rsrs_skew,,,0.15803412268081773,0.13735279094779096,1.1505708882237997,1.4992099512733443,-0.19236193734267548,0.8215457011087083,1.4003042595723374,0.4865269461077844,34.17844311377245,2672,,27.0,,
29,refine k=5 wr=0.2 L=180 rb=0.4,30,250,180,0.2,0.0,0.2,5,-0.7,0.7,0.4,rsrs_skew,,,0.18172003237927736,0.13613617612221177,1.334840139891576,1.5748714123493914,-0.17302612930397876,1.0502461859967105,1.6185755392302306,0.4898952095808383,23.650149700598803,2672,,27.0,,
29,refine k=5 wr=0.2 L=180 rb=0.6,30,250,180,0.2,0.0,0.2,5,-0.7,0.7,0.6,rsrs_skew,,,0.18028318858791725,0.13721912256472113,1.3138342908648495,1.53557796720079,-0.1734407870618121,1.0394509367837832,1.5797023618444617,0.4902694610778443,22.262200598802398,2672,,27.0,,
29,refine k=5 wr=0.2 L=252 rb=0.0,30,250,252,0.2,0.0,0.2,5,-0.7,0.7,0.0,rsrs_skew,,,0.12784898891781737,0.13414173310226962,0.953088840892978,1.3440124522795798,-0.14284936859237474,0.8949916277378767,1.1638342857880501,0.4809131736526946,38.174101796407186,2672,,27.0,,
29,refine k=5 wr=0.2 L=252 rb=0.2,30,250,252,0.2,0.0,0.2,5,-0.7,0.7,0.2,rsrs_skew,,,0.12873519050976312,0.1344736290653993,0.957326662517263,1.3236787326284996,-0.14284936859237463,0.9011953764885949,1.1649957982522283,0.47941616766467066,36.019086826347305,2672,,27.0,,
29,refine k=5 wr=0.2 L=252 rb=0.4,30,250,252,0.2,0.0,0.2,5,-0.7,0.7,0.4,rsrs_skew,,,0.15119064984530972,0.1342887606535764,1.125862277002727,1.3832778922394775,-0.15360567255460222,0.9842777765356677,1.3493050783357554,0.4861526946107784,25.545808383233535,2672,,27.0,,
29,refine k=5 wr=0.2 L=252 rb=0.6,30,250,252,0.2,0.0,0.2,5,-0.7,0.7,0.6,rsrs_skew,,,0.14819147982074843,0.13418399359076483,1.1043901426328369,1.3404999508611664,-0.15360567255460278,0.9647526510980267,1.293991048740425,0.47043413173652693,23.720883233532934,2672,,27.0,,
29,refine k=5 wr=0.3 L=120 rb=0.0,30,250,120,0.2,0.0,0.3,5,-0.7,0.7,0.0,rsrs_skew,,,0.1542010257770463,0.14255262399850555,1.0817129944844992,1.4999219116351779,-0.1674915186328767,0.920649756093252,1.3387120263970191,0.49513473053892215,42.491991017964075,2672,,27.0,,
29,refine k=5 wr=0.3 L=120 rb=0.2,30,250,120,0.2,0.0,0.3,5,-0.7,0.7,0.2,rsrs_skew,,,0.15675879304032025,0.1425286933949301,1.0998402448408071,1.489175302008865,-0.17180341738219196,0.9124311694661835,1.3555535531436014,0.49738023952095806,39.723952095808386,2672,,27.0,,
29,refine k=5 wr=0.3 L=120 rb=0.4,30,250,120,0.2,0.0,0.3,5,-0.7,0.7,0.4,rsrs_skew,,,0.1858853122996149,0.14066581654928442,1.3214675523849617,1.6058526108795306,-0.11327906650464481,1.6409502482260745,1.6346875897487323,0.5,28.730389221556887,2672,,27.0,,
29,refine k=5 wr=0.3 L=120 rb=0.6,30,250,120,0.2,0.0,0.3,5,-0.7,0.7,0.6,rsrs_skew,,,0.18019147563472981,0.1404152739184147,1.2832754628917806,1.5519712986423688,-0.12956319713678055,1.3907612625867878,1.5846268411625424,0.49850299401197606,27.344011976047906,2672,,27.0,,
29,refine k=5 wr=0.3 L=180 rb=0.0,30,250,180,0.2,0.0,0.3,5,-0.7,0.7,0.0,rsrs_skew,,,0.15528303219095618,0.13778233105213208,1.1270170202897964,1.5401943336969393,-0.17609104240239504,0.8818337950212745,1.3928477258205463,0.4782934131736527,40.03517964071857,2672,,27.0,,
29,refine k=5 wr=0.3 L=180 rb=0.2,30,250,180,0.2,0.0,0.3,5,-0.7,0.7,0.2,rsrs_skew,,,0.1560274770167822,0.13756008530073652,1.134249638444698,1.516511039528239,-0.19090252833321686,0.8173148798974476,1.3979264986178632,0.4805389221556886,37.215269461077845,2672,,27.0,,
29,refine k=5 wr=0.3 L=180 rb=0.4,30,250,180,0.2,0.0,0.3,5,-0.7,0.7,0.4,rsrs_skew,,,0.17115314570802864,0.13548596388527512,1.263253703925783,1.5415493472229957,-0.1770303174585226,0.9668013262650847,1.5437227367817479,0.48952095808383234,26.908607784431137,2672,,27.0,,
29,refine k=5 wr=0.3 L=180 rb=0.6,30,250,180,0.2,0.0,0.3,5,-0.7,0.7,0.6,rsrs_skew,,,0.16867767813818957,0.13672924947825707,1.233661990992008,1.4920189333796607,-0.1801186293729823,0.9364810221206976,1.4961515889719945,0.4898952095808383,25.468787425149703,2672,,27.0,,
