,baseline_k40_monthly,D1_regime_breadth,D1b_regime_mom200,D2_ensemble_k40_k80,D3_stoploss_20dlow,D4_disp_gt_Q75,D5_breadth_and_disp
2019-07-16,1.3446208774363064,1.2721327270075404,1.0410380500540495,1.3045721935250632,1.232866657969877,1.0,1.0
2019-07-17,1.3466436568574587,1.2740464589332796,1.042604134873661,1.3034041752079657,1.2347213200137395,1.0,1.0
2019-07-18,1.3277158034775876,1.2561390010463815,1.027949732354001,1.2902292448788892,1.2173665996382252,1.0,1.0
2019-07-19,1.3423289382103738,1.2699643456098186,1.0392635751945214,1.3053844766495075,1.2307652065487646,1.0,1.0
2019-07-22,1.3285842611179264,1.2569606403685385,1.0286221132932118,1.2884547978758212,1.218162877969612,1.0,1.0
2019-07-23,1.3312295674665446,1.2594633389622523,1.0306701735376813,1.2904933083718937,1.2205883274416933,1.0,1.0
2019-07-24,1.3417285730897182,1.2693963460116002,1.0387987579772553,1.3012166193429402,1.2302147390137999,1.0,1.0
2019-07-25,1.3465275370711007,1.2739365991334222,1.0425142321226393,1.3053450183810187,1.2346148511827597,1.0,1.0
2019-07-26,1.3556100160712985,1.2825294441296562,1.0495461073424042,1.3119407948570965,1.242942466586445,1.0,1.0
2019-07-29,1.3497938075653901,1.2770267858624629,1.0450430578484509,1.3045748425052872,1.2376096551872893,1.0,1.0
2019-07-30,1.356117135692244,1.2830092250680143,1.0499387316353868,1.3118925286127059,1.2434074384478504,1.0,1.0
2019-07-31,1.3440472854683023,1.2715900572285037,1.0405939612600126,1.3000162741869645,1.232133503842452,1.0,1.0
2019-08-01,1.3256371139441203,1.254172373107469,1.0263403605712915,1.2811745346500678,1.2234034076749405,1.0,1.0
2019-08-02,1.3066674565978391,1.2362253648947645,1.011653592408344,1.258521664207391,1.2115185284338243,1.0,1.0
2019-08-05,1.2877125434792955,1.2182923060524398,0.9969782395836165,1.240238681601516,1.2109850548413832,1.0,1.0
2019-08-06,1.2703429562944633,1.2018591086484505,0.9835302844933921,1.2225629871052976,1.2017061755278764,1.0,1.0
2019-08-07,1.2671673346622354,1.19885468392566,0.9810716413121059,1.2152916241322433,1.2017061755278764,1.0,1.0
2019-08-08,1.2828319167870033,1.2136747926345244,0.9931995401895739,1.2295114183586653,1.2017061755278764,1.0,1.0
2019-08-09,1.271550507541791,1.2030015611323013,0.9844651999159871,1.2158973323820081,1.2017061755278764,1.0,1.0
2019-08-12,1.2853791593561008,1.216084714040738,0.995171677080832,1.2319466712425733,1.2017061755278764,1.0,1.0
2019-08-13,1.2806913604797585,1.211649633142995,0.991542269652191,1.224829126421086,1.2017061755278764,1.0,1.0
2019-08-14,1.2927364394304672,1.223045365121961,1.0008678615078679,1.2337744157490125,1.2017061755278764,1.0,1.0
2019-08-15,1.2959256867740614,1.2260626809976773,1.003337054044909,1.2353837768116578,1.2017061755278764,1.0,1.0
2019-08-16,1.2982654788572243,1.228276335517946,1.0051485777455018,1.238186619428083,1.2011053224401125,1.0,1.0
2019-08-19,1.343755020693518,1.271313548369246,1.0403676827927164,1.2866776695123752,1.2431904981647481,1.0,1.0
2019-08-20,1.34142055955657,1.2691049374053132,1.0385602864397987,1.2856896089972323,1.241030744445435,1.0,1.0
2019-08-21,1.3393821266837649,1.2671763959012963,1.0369820823387905,1.283997158419977,1.2391448646983139,1.0,1.0
2019-08-22,1.3344710075287352,1.2625300338611214,1.0331797749415685,1.2832478033734702,1.2346012860140558,1.0,1.0
2019-08-23,1.3389060748499044,1.2667260078939642,1.0366135114790316,1.2838816784296212,1.2387044398385922,1.0,1.0
2019-08-26,1.3191885899278535,1.248071487289284,1.0213477570945253,1.2680835661243928,1.2202561298867,1.0,1.0
2019-08-27,1.3390301098215558,1.2668433561736012,1.0367095423582133,1.2892826431168878,1.2342824869267124,1.0,1.0
2019-08-28,1.3276776464613465,1.2561029010646403,1.0279201902678639,1.2815697893524352,1.2289363236938697,1.0,1.0
2019-08-29,1.318001137084987,1.2469480497103071,1.0204284023434478,1.2740112220591127,1.2223611299734747,1.0,1.0
2019-08-30,1.313332738866045,1.2425313235857338,1.0168140153736507,1.2735758737468563,1.2176343630587472,1.0,1.0
2019-09-02,1.3306148416317478,1.2588817528321363,1.0301942379077107,1.299383104464126,1.2308907213856675,1.0,1.0
2019-09-03,1.3299027315030065,1.258208032369211,1.0296429049987186,1.298988428138021,1.2298351754684178,1.0,1.0
2019-09-04,1.3563441058875902,1.2832239593610788,1.0501144574578465,1.3207786101203196,1.2495340018371277,1.0,1.0
2019-09-05,1.3730828913901953,1.2990603614321392,1.063074030607662,1.3353872871041885,1.259783049650149,1.0,1.0
2019-09-06,1.3832989995766867,1.3087257219696495,1.0709835889999755,1.345006125136519,1.2655907526364722,1.0,1.0
2019-09-09,1.394991839885753,1.3197882043975568,1.0800364691680662,1.3591018518441826,1.2774725225187389,1.0,1.0
2019-09-10,1.3919794689916878,1.3169382296094723,1.0777042186622012,1.3536547452586696,1.2759123044651106,1.0,1.0
2019-09-11,1.3951968554081398,1.3199821675881847,1.0801951971509776,1.353601473423948,1.276860926490956,1.0,1.0
2019-09-12,1.4145978576929614,1.3383372670496227,1.0952159230125256,1.3723819714785273,1.2930223171244764,1.0,1.0
2019-09-16,1.4043070128959878,1.3286011989322322,1.0872485017262548,1.3618998739529324,1.2852241406208775,1.0,1.0
2019-09-17,1.375366633797857,1.3012209878998617,1.0648421592919575,1.330273978654877,1.264754823935314,1.0,1.0
2019-09-18,1.3791865622222088,1.30483498500863,1.0677996403968288,1.3317679237148061,1.2666660780492056,1.0,1.0
2019-09-19,1.382646312576769,1.3081082211506296,1.0704782629165477,1.3393603439865627,1.270642472191633,1.0,1.0
2019-09-20,1.3795172771998585,1.3051478712306421,1.068055687942448,1.3320717384960281,1.2655478023300852,1.0,1.0
2019-09-23,1.3610865990854664,1.2877107860241688,1.0537862105549163,1.3142749440351915,1.2486397834392549,1.0,1.0
2019-09-24,1.3624854547885348,1.2890342297919224,1.0548692385205432,1.3156256890958649,1.2499230720142183,1.0,1.0
2019-09-25,1.3581949781391673,1.2849750515865919,1.051547447583178,1.3114827741909496,1.245987055130416,1.0,1.0
2019-09-26,1.3570604487846867,1.2839016844049538,1.050669067478617,1.310387264540889,1.244946255457246,1.0,1.0
2019-09-27,1.358224116013942,1.285002618646362,1.0515700068315486,1.3115109099310007,1.246013785765831,1.0,1.0
2019-09-30,1.3419317742603363,1.2695885926616766,1.0389560812450842,1.2957789083369728,1.2308597745977345,1.0,1.0
2019-10-08,1.3558488811753868,1.2827554320801264,1.0497310424913069,1.3092173662015936,1.2466770381818795,1.0,1.0
2019-10-09,1.3693149522762493,1.2954955509040134,1.060156800886089,1.3222203006617166,1.2581689842583093,1.0,1.0
2019-10-10,1.3727954539995768,1.2987884197140627,1.0628514896181063,1.3255810979913754,1.2577824500081531,1.0,1.0
2019-10-11,1.391849437087004,1.3168152076898523,1.07760354481222,1.3439797601872283,1.2681339720679357,1.0,1.0
2019-10-14,1.4122968513538847,1.336160307344392,1.093434428174396,1.3637239294849979,1.2801590398496523,1.0,1.0
2019-10-15,1.4065068977121031,1.3306824885486506,1.088951705832143,1.3581331088835522,1.2797250811859375,1.0,1.0
2019-10-16,1.4022282645328679,1.3266345153351575,1.0856390843962032,1.3540016301180093,1.27892965832928,1.0,1.0
2019-10-17,1.3978682884272735,1.3225095843706223,1.082263485296549,1.349791606041639,1.275843986772676,1.0,1.0
2019-10-18,1.3718574805292578,1.2979010121416525,1.0621252878396503,1.324675384107308,1.2623461213289744,1.0,1.0
2019-10-21,1.3802994650056972,1.3058878915019105,1.068661276686332,1.3328270246295004,1.2741775528279515,1.0,1.0
2019-10-22,1.38167812536874,1.3071922286549962,1.0697286689305796,1.3341582689255644,1.273149427206526,1.0,1.0
2019-10-23,1.3716217109448436,1.2976779528322222,1.061942749317053,1.324447723312198,1.267998713501929,1.0,1.0
2019-10-24,1.381004232084579,1.3065546647768222,1.069206924428274,1.3335075527559088,1.2739128874280867,1.0,1.0
2019-10-25,1.3896308018876757,1.3147161785183448,1.075885823705514,1.3420596814470402,1.2761493700079827,1.0,1.0
2019-10-28,1.4130400153215594,1.3368634075421324,1.0940098037176151,1.3593439517683978,1.2976469166480347,1.0,1.0
2019-10-29,1.4014097434285901,1.325860120483812,1.085005365532675,1.3444405661415666,1.286966407746625,1.0,1.0
2019-10-30,1.3880719797829904,1.3132413920947295,1.0746789458773662,1.3308977174201144,1.2747178460059625,1.0,1.0
2019-10-31,1.386527043089126,1.3117797425231663,1.073482818470581,1.3274542601792467,1.2730866205160083,1.0,1.0
2019-11-01,1.403643504427937,1.3279734600275206,1.086734797400103,1.3444622565086872,1.2859275947271502,1.0,1.0
2019-11-04,1.4065988895154644,1.330769521098595,1.0890229281143489,1.3447338894268521,1.2897889435161622,1.0,1.0
2019-11-05,1.4152107753492884,1.338917142479685,1.0956904587069318,1.3536197017419958,1.2965252578654913,1.0,1.0
2019-11-06,1.4128705007772222,1.3367030314813604,1.0938785614517443,1.3534162994054038,1.2885646255844823,1.0,1.0
2019-11-07,1.4167286815800502,1.340353218793153,1.0968656584745051,1.3531610819407798,1.294935428137308,1.0,1.0
2019-11-08,1.40806200436399,1.3321537598185298,1.0901557070667467,1.342781671912179,1.2904762015447673,1.0,1.0
2019-11-11,1.3831888742872107,1.3086215335049567,1.0708983273336274,1.3174528367992948,1.277900239021284,1.0,1.0
2019-11-12,1.387841057869822,1.3130229191198899,1.0745001605392588,1.3193634259656133,1.2812631343871295,1.0,1.0
2019-11-13,1.386465708470986,1.3117217144378197,1.0734353317236918,1.3129313996997887,1.2860952842992366,1.0,1.0
2019-11-14,1.3943389459297204,1.3191705077793705,1.0795309828542028,1.31801621453162,1.2912603256016433,1.0,1.0
2019-11-15,1.3820731672639457,1.3075659739477128,1.0700345199337709,1.3061317951915064,1.2886983011460844,1.0,1.0
2019-11-18,1.3924178714989903,1.317352997955331,1.0780436405014728,1.3161993482598497,1.2912705532441804,1.0,1.0
2019-11-19,1.406903806781142,1.33105800035636,1.0892590024465387,1.3307931489495144,1.2941986043853235,1.0,1.0
2019-11-20,1.3964179528065042,1.321137435953707,1.0811406003317943,1.3192487846795995,1.2952916775309191,1.0,1.0
2019-11-21,1.3979226084734424,1.3225609760376889,1.0823055411919262,1.3215167946355084,1.293109214721263,1.0,1.0
2019-11-22,1.3825488312480265,1.308015995014143,1.0704027905108366,1.3122670860362822,1.2812978682897618,1.0,1.0
2019-11-25,1.3630599468794269,1.289577751168464,1.055314024211522,1.3088687691483416,1.2632362523580547,1.0,1.0
2019-11-26,1.3653706818954372,1.2917639150802678,1.0571030512269626,1.307819683988027,1.2653777606963346,1.0,1.0
2019-11-27,1.3802711167632118,1.3058610715055652,1.0686393287904055,1.3122646554125905,1.2789760659306428,1.0,1.0
2019-11-28,1.378423364264198,1.3041129308475925,1.0672087540530688,1.3098259366291027,1.2772639159093166,1.0,1.0
2019-11-29,1.3864891921621734,1.3117439321295215,1.0734535133661842,1.3153830160320499,1.2833106999795565,1.0,1.0
2019-12-02,1.3977177237584733,1.3223671366026855,1.0821469144832854,1.3261218738099332,1.2908454839132502,1.0,1.0
2019-12-03,1.4157532889404252,1.3394304093088059,1.0961104858688793,1.3374083247732016,1.3046461615503921,1.0,1.0
2019-12-04,1.4210516082279967,1.3444430976263528,1.1002125729867096,1.3388606070704938,1.3109623502970562,1.0,1.0
2019-12-05,1.4431054197903095,1.365307994129497,1.1172871680419816,1.3570582676586769,1.3245625265188508,1.0,1.0
2019-12-06,1.4554384211811555,1.376976126727169,1.1268356764242995,1.364887960086153,1.3334854776705496,1.0,1.0
2019-12-09,1.461274802255109,1.382497870064681,1.1313543440090135,1.370814686695717,1.3397928540651505,1.0,1.0
2019-12-10,1.4738454131199363,1.3943908026733978,1.1410868154009937,1.3750553533606182,1.3518017476934536,1.0,1.0
2019-12-11,1.4668802688048002,1.387801147417926,1.1356942319762893,1.3724575411739706,1.3449251697997542,1.0,1.0
2019-12-12,1.481846594473337,1.4019606424886104,1.147281523793559,1.3777845784676486,1.3610731198876393,1.0,1.0
2019-12-13,1.5069636639169524,1.425723657463259,1.1667277672926988,1.4034381475016198,1.3653832940985318,1.0,1.0
2019-12-16,1.5316480784317383,1.4490773418201097,1.1858390388670283,1.4243584570566203,1.3820416580823278,1.0,1.0
2019-12-17,1.5480693421868852,1.4646133396558525,1.1985527789895791,1.4455291287124938,1.3825963902029417,1.0,1.0
2019-12-18,1.545504628152322,1.4621868886661846,1.1965671152665982,1.4437281512705937,1.3807671449435108,1.0,1.0
2019-12-19,1.5334284023481177,1.4507616889522312,1.1872174087625678,1.4381452540422222,1.372284031163114,1.0,1.0
2019-12-20,1.522177402358807,1.44011722735109,1.1785066120714127,1.4321909772570842,1.3592195181611244,1.0,1.0
2019-12-23,1.5168896913066905,1.4351145753818733,1.1744127381064033,1.4244113472894013,1.35449788712305,1.0,1.0
2019-12-24,1.5225907767137181,1.4405083168055324,1.1788266565089196,1.4309021644073783,1.3595886384033722,1.0,1.0
2019-12-25,1.525106672377718,1.4428885812098848,1.1807745238670284,1.4322638295737167,1.3618351929027797,1.0,1.0
2019-12-26,1.5326844467194034,1.4500578397716855,1.186641420296198,1.4396427585642915,1.3686017227260963,1.0,1.0
2019-12-27,1.5316204751074565,1.4490512265836282,1.1858176677048162,1.44203177938656,1.367651655421532,1.0,1.0
2019-12-30,1.5336317360882286,1.450954061025015,1.1873748346689086,1.452659340292684,1.369447599295712,1.0,1.0
2019-12-31,1.5476780244259802,1.4642431177303572,1.1982498113013627,1.4611122256593223,1.381990151324671,1.0,1.0
2020-01-02,1.5540967174256508,1.4703157807140406,1.2032193188825724,1.465059164139001,1.3877216861593866,1.0,1.0
2020-01-03,1.5608848206932697,1.4767379391573257,1.2084748328403514,1.4735046788311736,1.3937830837588672,1.0,1.0
2020-01-06,1.5650525181828392,1.4806809571943929,1.2117015651784875,1.481822432923534,1.397504605156331,1.0,1.0
2020-01-07,1.5680575702285797,1.4835240076913003,1.2140281492547167,1.4844027179989587,1.4001879490210676,1.0,1.0
2020-01-08,1.5635883018285113,1.4792956763505376,1.2105679334136192,1.4894100112269306,1.396197141621181,1.0,1.0
2020-01-09,1.5609856771271335,1.476833358447923,1.2085529183341936,1.48154365740944,1.3938731429288609,1.0,1.0
2020-01-10,1.5659701355558027,1.4815491060611894,1.2124120067733457,1.4895347619322326,1.3983239862886498,1.0,1.0
2020-01-13,1.5712013459918144,1.4864983033473436,1.216462136592921,1.4991630905886986,1.4029951654279649,1.0,1.0
2020-01-14,1.55787089490705,1.4738864933009053,1.2061413784993211,1.482434605625409,1.3910918161388308,1.0,1.0
2020-01-15,1.5586025537376986,1.4745787086004674,1.2067078464867997,1.4835519165298814,1.3917451466650306,1.0,1.0
2020-01-16,1.5556805484253318,1.471814227809838,1.204445559202942,1.4858572170571553,1.3889040013766734,1.0,1.0
2020-01-17,1.5628473943522934,1.4785947109974051,1.2099943049007382,1.488521727707889,1.395716260134791,1.0,1.0
2020-01-20,1.5727055788524422,1.4879214434183896,1.2176267501061668,1.5018182868558978,1.4007749953311297,1.0,1.0
2020-01-21,1.5752742951187988,1.4903516808806097,1.2196155124539363,1.498787249817108,1.4101061298263027,1.0,1.0
2020-01-22,1.564042159613333,1.479725066784055,1.210919321103072,1.4939578111866114,1.4004751436963594,1.0,1.0
2020-01-23,1.5439172206117493,1.4606850578398551,1.195338105901646,1.47214505838529,1.3925574802179377,1.0,1.0
2020-02-03,1.4839450490880246,1.4039459699785233,1.1489061981808597,1.400993333378402,1.3741696253758273,1.0,1.0
2020-02-04,1.5169155705530264,1.435139059484989,1.1744327744457121,1.4171204630748193,1.3703677822985616,1.0,1.0
2020-02-05,1.531580146531309,1.4490130721101915,1.1857864443444037,1.4316731102463085,1.3672038739988825,1.0,1.0
2020-02-06,1.5477408021155652,1.4643025110915546,1.198298415309116,1.4532911531541617,1.3652172365766233,1.0,1.0
2020-02-07,1.5410897401436918,1.4580100060845613,1.193149002041646,1.456858579095908,1.367209672707062,1.0,1.0
2020-02-10,1.5364547749650275,1.453624910634042,1.1895604997413805,1.459415360440651,1.3687989893855939,1.0,1.0
2020-02-11,1.5429544171837675,1.459774158886132,1.1945926801685853,1.459450955362014,1.3676097635042859,1.0,1.0
2020-02-12,1.5491439573553054,1.4656300226091123,1.1993847720801691,1.471014202241784,1.366683198623863,1.0,1.0
2020-02-13,1.5444420754082906,1.461181617855255,1.1957444611971213,1.464369698338449,1.370129398135474,1.0,1.0
2020-02-14,1.5504036818159639,1.4668218356623732,1.200360081268161,1.4721439515340196,1.3705250462435121,1.0,1.0
2020-02-17,1.5707918076729965,1.4861108431293188,1.216145062107466,1.5131198270847008,1.3719749188640813,1.0,1.0
2020-02-18,1.56428348526067,1.4799533826305475,1.211106161264152,1.5168858694523344,1.3742109052144493,1.0,1.0
2020-02-19,1.5611121831818258,1.4769530445951775,1.208650862385715,1.5136153361883835,1.379586086202218,1.0,1.0
2020-02-20,1.5767485439609907,1.491746453363602,1.2207569116138959,1.5420570082515455,1.3810170571544313,1.0,1.0
2020-02-21,1.5867299193575026,1.5011897354928074,1.2284847341949747,1.5586217960123003,1.3903640423128372,1.0,1.0
2020-02-24,1.5902253404836715,1.5044967194046972,1.23119097389002,1.5682979830961938,1.4004836995214898,1.0,1.0
2020-02-25,1.579469326402159,1.4943205591539845,1.2228634072772504,1.5593635725897597,1.3910132931141224,1.0,1.0
2020-02-26,1.5685626601056957,1.484001868308774,1.2144192020708664,1.5455677165909392,1.3934455821412868,1.0,1.0
2020-02-27,1.5735635025774017,1.488733116705717,1.2182909754329598,1.5463178037190037,1.393700721861536,1.0,1.0
2020-02-28,1.5361636378384074,1.4533494686317388,1.1893350943266052,1.4922962684193812,1.386522952730719,0.9995,0.9995
2020-03-02,1.5870091247157463,1.501453888965164,1.2287009017456865,1.5416897890470327,1.4324154819259811,1.032582454812829,1.032582454812829
2020-03-03,1.5924428566433289,1.506594689863662,1.2329078286091102,1.5469683529183484,1.437319903467413,1.0361178952619083,1.0361178952619083
2020-03-04,1.6180598901831404,1.5308307160043373,1.252741156420665,1.5718538550991106,1.46044153198988,1.0527855369065644,1.0527855369065644
2020-03-05,1.6621315794948108,1.5725265123798775,1.2868625257029016,1.6146670137254198,1.500220112403509,1.0814606418120538,1.0814606418120538
2020-03-06,1.629463979133092,1.5416200135813607,1.2615704782929658,1.582932283832577,1.4707347264742516,1.060205571221083,1.060205571221083
2020-03-09,1.5744122697509024,1.4895361270688154,1.2189481115358412,1.5294526554534342,1.421045711082067,1.0243863510728146,1.0243863510728146
2020-03-10,1.6077538033451073,1.5210802275402278,1.2447619343770433,1.5618420734427991,1.451139381098015,1.0460799141845547,1.0460799141845547
2020-03-11,1.5934510376372097,1.5075485200908918,1.2336883867527355,1.547947743849107,1.4382298755915348,1.0367738650287763,1.0367738650287763
2020-03-12,1.5731763283673776,1.4883668149533866,1.2179912157821928,1.528252008159625,1.4199301651504512,1.023582189730621,1.023582189730621
2020-03-13,1.5552868568357914,1.4714417600281713,1.204140753639103,1.5108733963027876,1.403546686776899,1.0119424618036008,1.0119424618036008
2020-03-16,1.5029555519714948,1.4219316217564755,1.1636245899479796,1.4600364873648861,1.3728408338374087,0.9778932642288783,0.9778932642288783
2020-03-17,1.484854106100431,1.404806019971502,1.1496100121372435,1.4424519544017218,1.3728408338374087,0.966115615870018,0.966115615870018
2020-03-18,1.4451644668921062,1.3672560385549573,1.1188813321783526,1.403895710114598,1.3728408338374087,0.9402916779694039,0.9402916779694039
2020-03-19,1.4069592498941559,1.3311104545460404,1.0893019278474674,1.3667814982195554,1.3728408338374087,0.9154335746730752,0.9154335746730752
2020-03-20,1.445710449796273,1.367772587667374,1.1193040453664747,1.4044261016890627,1.3728408338374087,0.9406469200147648,0.9406469200147648
2020-03-23,1.3975507706791328,1.3222091839190206,1.0820176553656535,1.3576416917052982,1.3728408338374087,0.9093119775047891,0.9093119775047891
2020-03-24,1.4399073169354142,1.362282300140717,1.1148111193536112,1.3987886856611798,1.3728408338374087,0.9368711300197679,0.9368711300197679
2020-03-25,1.4847009723600584,1.4046611416299517,1.1494914522865451,1.4423031936162833,1.3728408338374087,0.9660159798874104,0.9660159798874104
2020-03-26,1.4824027015638004,1.4024867699951606,1.1477120753719205,1.4400705532591018,1.3728408338374087,0.9645206172813197,0.9645206172813197
2020-03-27,1.4994508755460985,1.4188496292910537,1.1609111845761093,1.4571119155499472,1.3723832202261297,0.9757737110617456,0.9757737110617456
2020-03-30,1.479574610417018,1.4188496292910537,1.1455224987096613,1.4395318854269483,1.3645310074929566,0.9757737110617456,0.9757737110617456
2020-03-31,1.4772486613194455,1.4188496292910537,1.1437216925837899,1.4380220501337264,1.3657972389529012,0.9757737110617456,0.9757737110617456
2020-04-01,1.4825847318405951,1.4188496292910537,1.1478530076209918,1.4385005854850998,1.3615566073665455,0.9757737110617456,0.9757737110617456
2020-04-02,1.5272901268665138,1.4188496292910537,1.1824650072155638,1.467565686841163,1.368713720940813,0.9757737110617456,0.9757737110617456
2020-04-03,1.521369776484262,1.4188496292910537,1.1778813285586271,1.4621496119464237,1.368649174035925,0.9757737110617456,0.9757737110617456
2020-04-07,1.5462466468252987,1.4188496292910537,1.1971416040949239,1.486634348842574,1.3809554713790644,0.9757737110617456,0.9757737110617456
2020-04-08,1.5495726817845672,1.4188496292910537,1.1997167009170187,1.4845963394821071,1.3792154796227931,0.9757737110617456,0.9757737110617456
2020-04-09,1.542833130262373,1.4188496292910537,1.1944987768964717,1.4831673751346939,1.3781324678602311,0.9757737110617456,0.9757737110617456
2020-04-10,1.528152124037833,1.4188496292910537,1.1831323863031868,1.477281178918534,1.3874910811436796,0.9757737110617456,0.9757737110617456
2020-04-13,1.5106581257385467,1.4188496292910537,1.1695881091149125,1.4652003653082741,1.3851613836944254,0.9757737110617456,0.9757737110617456
2020-04-14,1.532273030656898,1.4188496292910537,1.1863228920161024,1.4862328013398676,1.3899028996397647,0.9757737110617456,0.9757737110617456
2020-04-15,1.5323740969158395,1.4188496292910537,1.1864011399616017,1.4804442256015755,1.3880595474911401,0.9757737110617456,0.9757737110617456
2020-04-16,1.53813027075752,1.4188496292910537,1.190857709164469,1.4818904840966938,1.3850260900935998,0.9757737110617456,0.9757737110617456
2020-04-17,1.5674400236085053,1.4188496292910537,1.2135500297044655,1.5010401286959523,1.3968646858285987,0.9757737110617456,0.9757737110617456
2020-04-20,1.5749053270901572,1.4188496292910537,1.2193298484697506,1.5068802050022903,1.3995649391207314,0.9757737110617456,0.9757737110617456
2020-04-21,1.5475770567229015,1.4188496292910537,1.1981716396602005,1.4850922889919131,1.3875836752684119,0.9757737110617456,0.9757737110617456
2020-04-22,1.5458421938327882,1.4188496292910537,1.196828466792263,1.4921023287809643,1.3828291277844758,0.9757737110617456,0.9757737110617456
2020-04-23,1.5471640370367477,1.4188496292910537,1.1978518698158356,1.492270914903147,1.3906077875907743,0.9757737110617456,0.9757737110617456
2020-04-24,1.5276162574040215,1.4188496292910537,1.1827175053765897,1.4831527209746496,1.3856897091236324,0.9752858242062148,0.9757737110617456
2020-04-27,1.520290617488364,1.4188496292910537,1.1770458175267515,1.489489438469149,1.3800542838850098,0.9706088690295781,0.9757737110617456
2020-04-28,1.543070880594333,1.4188496292910537,1.1946828489617922,1.5002642252965275,1.394456975626978,0.9851526182016997,0.9757737110617456
2020-04-29,1.5333626094702717,1.4188496292910537,1.1871664703230353,1.506130011553843,1.388244984451417,0.9789545045334558,0.9757737110617456
2020-04-30,1.6076557223230346,1.4188496292910537,1.2446859976742306,1.548584143390164,1.4217656230630236,1.0263859320600148,0.9757737110617456
2020-05-06,1.653101585156158,1.4188496292910537,1.2798712853792846,1.566878080231063,1.4480512404764165,1.0554002251294574,0.9757737110617456
2020-05-07,1.6424064291760923,1.4188496292910537,1.2715908365826394,1.5583418833595049,1.4447864700764523,1.0485720482463714,0.9757737110617456
2020-05-08,1.665226481968878,1.4188496292910537,1.2892586741569207,1.5776751688332797,1.4463001279811947,1.063141200602908,0.9757737110617456
2020-05-11,1.663865133562042,1.4188496292910537,1.2882046852484643,1.5772668514237003,1.4427756368076983,1.0622720662266811,0.9757737110617456
2020-05-12,1.6710808702778688,1.4188496292910537,1.293791283379136,1.57455580638894,1.454665949788579,1.0668788552000514,0.9757737110617456
2020-05-13,1.665332744433616,1.4188496292910537,1.2893409451307998,1.569592090548182,1.4521767883413021,1.0632090424283676,0.9757737110617456
2020-05-14,1.6505248735838525,1.4188496292910537,1.2778763328720033,1.5573323172618574,1.450927926294225,1.0537551586689784,0.9757737110617456
2020-05-15,1.6800397412340586,1.4188496292910537,1.3007274582574408,1.571399828965758,1.4724453951097627,1.0725985245228387,0.9757737110617456
2020-05-18,1.6418513464143656,1.4188496292910537,1.271161078064396,1.5580153140422823,1.4551854276253986,1.0482176632061826,0.9757737110617456
2020-05-19,1.677992633288672,1.4188496292910537,1.2991425377051298,1.579692555182893,1.4798369261426667,1.0712915762954427,0.9757737110617456
2020-05-20,1.6551977897012213,1.4188496292910537,1.2814942177081863,1.569221666530178,1.467788099191497,1.056738518413211,0.9757737110617456
2020-05-21,1.6151700429740106,1.4188496292910537,1.2505037667192036,1.5489522178233803,1.4474531947960882,1.031183347886088,0.9757737110617456
2020-05-22,1.591050649353815,1.4188496292910537,1.2318299480062824,1.5231747509107345,1.4434198873915711,1.015784649049116,0.9757737110617456
2020-05-25,1.5617151870647776,1.4188496292910537,1.209117722596663,1.5122573443204914,1.4337869482063097,0.9970558221082102,0.9757737110617456
2020-05-26,1.5895955252801188,1.4188496292910537,1.2307033557052944,1.5307338361997218,1.4440649908457814,1.0148556448737163,0.9757737110617456
2020-05-27,1.5657493351860452,1.4188496292910537,1.2122410577792915,1.5192607466552221,1.4326644777601567,0.9996313691124734,0.9757737110617456
2020-05-28,1.5633445210431043,1.4188496292910537,1.210379192425183,1.5246627509686657,1.4272581967120053,0.9980960482279951,0.9757737110617456
2020-05-29,1.556841471169635,1.4181402044764082,1.2053443737091531,1.5198023964337308,1.4229343981618787,0.9937779151353311,0.9757737110617456
2020-06-01,1.613236198582243,1.4695106437570515,1.2490065375533497,1.5643558351537703,1.4744785013967925,0.9937779151353311,0.9757737110617456
2020-06-02,1.619694461857253,1.4753935309815962,1.25400668140012,1.5676569118021322,1.4803812764298172,0.9937779151353311,0.9757737110617456
2020-06-03,1.6132958747476407,1.4695650032862435,1.2490527402859584,1.5648601419721015,1.4745330446949172,0.9937779151353311,0.9757737110617456
2020-06-04,1.6048294910365317,1.4618529019903888,1.2424978609608455,1.5574341336634603,1.4667948717122026,0.9937779151353311,0.9757737110617456
2020-06-05,1.6145456252199146,1.470703411674712,1.2500203273705726,1.5677343872208647,1.475675301609991,0.9937779151353311,0.9757737110617456
2020-06-08,1.6190131795521794,1.4747729451060814,1.2534792161388615,1.5715992801726861,1.4797585925890402,0.9937779151353311,0.9757737110617456
2020-06-09,1.6279602319946325,1.4829228916582304,1.2604062408375867,1.5798378751793567,1.4879360910166484,0.9937779151353311,0.9757737110617456
2020-06-10,1.6180601946605144,1.4739048630218385,1.2527413921544226,1.5731665188101203,1.4788875758488067,0.9937779151353311,0.9757737110617456
2020-06-11,1.611718558310949,1.4681282122606463,1.2478315436980378,1.56335377155725,1.4730913964242884,0.9937779151353311,0.9757737110617456
2020-06-12,1.6051784305205679,1.4621707539492457,1.242768018360707,1.5596387402053318,1.4671137982078715,0.9937779151353311,0.9757737110617456
2020-06-15,1.5933566902899177,1.4514022297170603,1.2336153407513677,1.5479596122528185,1.4563088696831397,0.9937779151353311,0.9757737110617456
